user,first_open,dayofweek,hour,age,numscreens,minigame,used_premium_feature,enrolled,enrolled_date,liked
153082,2013-05-22 15:13:21,2,15:00:00,53,3,0,0,1,2013-06-07 19:20:08,0
11896,2012-11-28 12:02:55,2,12:00:00,50,4,0,0,1,2013-06-18 11:18:14,0
80677,2012-12-25 11:17:46,1,11:00:00,31,10,0,0,1,2012-12-25 11:19:02,0
51229,2013-04-14 11:37:38,6,11:00:00,25,15,1,1,1,2013-04-14 11:47:55,0
232623,2013-04-07 17:48:11,6,17:00:00,33,21,1,1,1,2013-04-07 18:02:44,0
238584,2013-04-14 19:57:35,6,19:00:00,30,28,1,0,1,2013-04-14 19:58:44,0
283251,2013-01-05 22:47:04,5,22:00:00,33,1,0,0,0,,0
210705,2013-02-15 02:02:50,4,02:00:00,43,20,0,0,1,2013-02-15 02:05:08,1
205714,2013-06-18 01:17:51,1,01:00:00,26,44,0,0,1,2013-06-18 01:22:15,0
189712,2013-06-16 17:57:29,6,17:00:00,25,13,0,1,1,2013-06-20 00:30:02,0
73204,2013-05-24 21:11:59,4,21:00:00,25,32,0,0,1,2013-05-24 22:19:00,0
178267,2013-04-30 23:02:06,1,23:00:00,23,22,0,0,1,2013-05-08 18:22:12,0
75957,2012-12-20 16:14:18,3,16:00:00,32,120,0,0,0,,0
149610,2013-02-24 02:35:30,6,02:00:00,29,15,0,1,1,2013-03-07 07:31:42,0
75487,2013-07-02 17:10:17,1,17:00:00,30,23,0,1,1,2013-07-03 04:37:04,1
166260,2013-05-12 18:35:07,6,18:00:00,24,9,0,0,1,2013-05-13 21:00:30,0
347983,2013-06-16 00:06:58,6,00:00:00,29,31,0,0,1,2013-06-16 00:12:38,0
263501,2012-12-05 12:56:10,2,12:00:00,52,9,0,0,0,,0
336774,2013-06-05 14:09:33,2,14:00:00,29,23,0,0,0,,0
273317,2012-12-23 15:56:37,6,15:00:00,20,13,0,0,0,,0
67561,2013-06-29 18:44:25,5,18:00:00,25,20,0,0,1,2013-06-29 18:46:44,0
74708,2013-05-07 14:16:06,1,14:00:00,22,15,0,0,1,2013-05-11 21:55:59,1
231924,2013-05-26 18:48:45,6,18:00:00,39,54,0,0,1,2013-05-26 18:53:15,1
157001,2013-03-09 22:34:19,5,22:00:00,39,17,1,1,1,2013-03-09 22:50:56,0
214121,2013-03-17 00:31:41,6,00:00:00,19,3,0,0,0,,0
198277,2012-12-20 18:56:37,3,18:00:00,33,2,0,0,0,,0
147912,2013-02-11 05:55:39,0,05:00:00,34,33,0,1,1,2013-02-11 05:57:18,0
342272,2013-03-12 12:29:39,1,12:00:00,36,5,0,1,0,,0
15656,2013-01-13 19:38:46,6,19:00:00,25,30,0,0,0,,1
249117,2013-01-03 19:05:54,3,19:00:00,25,27,0,0,1,2013-01-03 19:16:36,0
255388,2013-03-30 03:33:28,5,03:00:00,33,8,0,0,1,2013-03-30 05:09:18,0
216709,2013-04-27 21:11:03,5,21:00:00,54,21,0,0,0,,0
364930,2013-06-16 21:07:13,6,21:00:00,34,38,0,0,1,2013-06-16 21:13:46,0
189417,2013-01-30 15:46:46,2,15:00:00,17,53,0,0,1,2013-01-30 15:47:48,0
353671,2013-03-03 12:31:09,6,12:00:00,33,33,0,0,0,,0
76525,2013-03-24 02:57:34,6,02:00:00,43,29,0,0,1,2013-05-26 17:10:16,0
60723,2013-03-23 14:14:50,5,14:00:00,27,9,0,0,0,,1
61682,2013-01-18 18:31:01,4,18:00:00,17,45,0,0,0,,0
4193,2013-05-13 14:50:12,0,14:00:00,19,18,0,0,1,2013-05-13 14:55:06,0
193232,2012-12-09 20:49:40,6,20:00:00,41,18,0,0,1,2012-12-09 20:56:15,0
251658,2012-12-20 15:17:16,3,15:00:00,34,28,0,1,1,2013-05-18 23:04:47,0
110514,2013-05-03 23:50:27,4,23:00:00,25,32,0,0,0,,0
294922,2013-02-20 17:07:09,2,17:00:00,25,14,0,0,1,2013-02-20 17:11:30,1
49957,2013-06-06 22:21:52,3,22:00:00,34,33,0,0,1,2013-06-06 22:25:11,0
251395,2013-03-20 22:32:03,2,22:00:00,30,24,0,0,1,2013-03-20 22:33:01,0
283380,2013-05-01 14:07:09,2,14:00:00,20,34,0,1,0,,0
190225,2013-03-04 21:43:02,0,21:00:00,30,9,0,0,1,2013-03-05 01:55:40,0
106924,2012-12-29 01:15:52,5,01:00:00,21,27,0,0,1,2012-12-29 01:26:14,1
250476,2013-01-25 15:58:04,4,15:00:00,20,35,0,0,0,,0
330233,2012-12-02 02:59:06,6,02:00:00,44,12,0,0,0,,0
218460,2013-05-28 04:44:30,1,04:00:00,30,71,0,0,1,2013-05-28 17:50:49,0
355317,2013-06-11 22:51:56,1,22:00:00,25,35,0,0,1,2013-06-11 22:53:29,0
360774,2013-06-26 10:54:34,2,10:00:00,26,8,0,0,0,,0
31163,2013-05-29 13:45:48,2,13:00:00,53,1,0,0,0,,0
215314,2013-06-02 17:33:06,6,17:00:00,71,3,0,1,0,,0
173611,2013-04-14 19:39:08,6,19:00:00,22,8,0,0,1,2013-06-27 15:06:31,1
120895,2013-01-27 07:25:22,6,07:00:00,18,5,0,0,0,,1
366996,2013-04-03 03:49:01,2,03:00:00,21,17,0,0,0,,0
41506,2013-06-25 18:33:00,1,18:00:00,40,60,0,0,0,,0
167355,2013-03-24 11:06:48,6,11:00:00,53,6,0,0,0,,1
183396,2013-07-09 13:12:02,1,13:00:00,21,18,0,0,0,,1
285273,2012-12-26 13:57:36,2,13:00:00,27,47,0,0,0,,0
287131,2013-07-03 11:34:36,2,11:00:00,25,1,1,0,0,,0
218914,2013-07-04 21:03:07,3,21:00:00,24,19,0,1,0,,0
32531,2013-06-18 16:22:19,1,16:00:00,30,35,0,0,1,2013-06-18 16:24:39,0
342032,2013-03-12 19:37:03,1,19:00:00,39,23,0,0,1,2013-06-01 18:44:35,0
183203,2013-05-05 22:43:00,6,22:00:00,21,27,0,0,1,2013-05-06 07:51:46,0
180414,2012-12-12 18:43:29,2,18:00:00,27,11,0,0,0,,0
115640,2013-04-11 16:45:02,3,16:00:00,47,31,0,1,1,2013-04-11 16:47:33,0
243173,2013-02-02 09:25:53,5,09:00:00,24,55,0,0,1,2013-03-30 12:50:09,0
21911,2013-05-30 20:13:09,3,20:00:00,56,41,0,1,0,,0
348105,2013-01-11 18:08:07,4,18:00:00,67,1,0,0,0,,1
20406,2013-02-26 02:08:05,1,02:00:00,29,34,0,1,1,2013-02-26 02:08:45,0
348184,2012-12-11 03:46:16,1,03:00:00,30,6,0,0,0,,0
73230,2013-03-06 01:02:54,2,01:00:00,28,20,0,0,0,,0
90665,2012-12-28 22:42:18,4,22:00:00,39,4,0,0,0,,0
124374,2013-05-01 17:25:23,2,17:00:00,24,24,0,1,1,2013-05-01 17:28:23,0
337451,2013-02-05 22:11:50,1,22:00:00,41,10,0,0,1,2013-02-05 23:25:09,0
222423,2013-04-27 23:56:42,5,23:00:00,29,3,0,0,1,2013-04-28 05:00:11,0
326572,2013-05-04 18:15:29,5,18:00:00,51,12,0,0,1,2013-05-04 18:17:11,0
21076,2013-05-09 00:27:08,3,00:00:00,59,41,1,0,0,,0
133956,2013-06-15 22:33:23,5,22:00:00,29,55,0,1,0,,1
168267,2013-05-01 10:59:54,2,10:00:00,27,25,0,0,1,2013-05-01 11:02:58,0
219072,2013-06-24 16:44:34,0,16:00:00,49,9,0,0,1,2013-06-24 16:46:40,0
18973,2013-02-03 19:28:23,6,19:00:00,50,21,0,0,1,2013-02-03 19:32:32,0
152125,2013-01-22 12:58:43,1,12:00:00,21,32,0,0,1,2013-01-22 13:02:23,1
215729,2013-06-04 18:57:00,1,18:00:00,44,4,0,0,1,2013-06-05 03:58:42,0
134026,2013-06-15 01:05:07,5,01:00:00,39,10,0,0,0,,0
271293,2013-03-17 14:45:12,6,14:00:00,48,6,0,1,0,,0
318605,2013-06-12 22:22:40,2,22:00:00,33,36,0,0,1,2013-06-20 00:15:58,0
125058,2013-01-31 16:55:19,3,16:00:00,22,31,0,0,1,2013-01-31 16:59:22,0
139770,2013-04-13 08:44:25,5,08:00:00,53,20,0,0,1,2013-04-13 08:48:17,0
234600,2013-02-03 04:05:10,6,04:00:00,25,21,0,1,1,2013-02-03 18:15:06,1
116871,2013-04-22 13:35:30,0,13:00:00,46,33,0,0,1,2013-04-22 13:41:20,0
165261,2013-05-24 16:44:09,4,16:00:00,26,39,0,0,1,2013-05-24 16:46:56,0
226173,2013-01-28 22:05:12,0,22:00:00,62,15,0,0,1,2013-01-28 22:07:38,0
267962,2013-02-08 14:52:32,4,14:00:00,26,21,0,0,1,2013-02-08 19:43:23,0
45518,2012-11-29 15:00:00,3,15:00:00,28,115,0,0,1,2012-11-29 15:00:00,0
117573,2013-07-05 17:04:30,4,17:00:00,36,3,0,0,1,2013-07-06 00:14:18,0
89062,2013-02-17 18:57:15,6,18:00:00,48,11,0,0,0,,1
111719,2012-12-26 14:11:21,2,14:00:00,25,48,0,0,1,2013-03-07 14:47:02,0
173929,2013-06-21 18:15:05,4,18:00:00,22,13,0,0,0,,0
326738,2013-05-19 20:24:50,6,20:00:00,52,36,0,1,1,2013-05-19 20:31:53,0
281203,2013-03-27 03:59:58,2,03:00:00,31,43,0,0,1,2013-03-28 16:04:37,0
235592,2013-02-24 17:08:10,6,17:00:00,49,21,0,0,1,2013-02-24 17:21:08,0
43362,2013-05-25 18:03:52,5,18:00:00,37,39,0,0,1,2013-05-25 18:13:02,0
225635,2013-04-11 14:33:26,3,14:00:00,36,14,0,0,1,2013-04-11 14:35:33,0
113321,2013-04-02 08:00:29,1,08:00:00,32,3,0,0,1,2013-04-21 10:38:02,0
90928,2013-04-05 02:14:24,4,02:00:00,35,1,0,0,0,,0
230188,2013-06-19 14:55:39,2,14:00:00,22,28,0,0,1,2013-06-19 14:59:00,1
266265,2013-02-21 15:14:28,3,15:00:00,35,28,0,0,1,2013-02-21 15:19:19,1
355899,2013-03-18 06:57:06,0,06:00:00,24,15,0,0,0,,0
169203,2013-05-04 20:30:40,5,20:00:00,27,18,0,0,1,2013-06-08 00:50:02,0
23447,2013-01-31 16:55:58,3,16:00:00,54,16,0,1,0,,0
52401,2013-01-22 00:49:12,1,00:00:00,34,7,0,1,0,,0
367377,2012-12-18 03:38:09,1,03:00:00,26,44,0,0,0,,1
319730,2013-05-16 20:03:23,3,20:00:00,18,8,0,0,0,,1
156514,2013-02-23 02:35:46,5,02:00:00,32,56,0,0,0,,0
362102,2013-05-11 21:48:30,5,21:00:00,19,26,0,0,0,,1
102375,2013-06-18 11:59:04,1,11:00:00,26,7,0,0,0,,0
15046,2013-04-06 17:12:22,5,17:00:00,26,24,0,1,0,,0
69721,2013-06-17 18:16:47,0,18:00:00,33,8,1,0,1,2013-06-27 17:51:51,0
40994,2013-02-27 23:45:25,2,23:00:00,51,12,0,0,1,2013-02-27 23:47:46,0
36939,2013-04-09 07:23:49,1,07:00:00,18,14,0,0,0,,0
60120,2013-02-05 08:24:30,1,08:00:00,35,47,0,0,1,2013-02-05 08:32:39,0
219755,2013-06-20 14:57:36,3,14:00:00,31,20,0,0,1,2013-06-20 15:01:12,0
73374,2013-05-11 06:13:02,5,06:00:00,30,71,0,0,1,2013-05-11 06:21:19,0
91037,2013-05-06 19:01:10,0,19:00:00,21,13,0,0,0,,0
184836,2013-01-31 15:46:02,3,15:00:00,41,14,0,0,1,2013-02-02 16:05:36,0
330293,2013-06-25 22:45:53,1,22:00:00,48,11,0,1,0,,0
289019,2013-04-27 20:55:27,5,20:00:00,49,30,1,0,1,2013-04-28 20:21:52,0
65678,2013-05-27 04:39:28,0,04:00:00,29,29,0,0,1,2013-05-27 04:40:54,0
199442,2012-12-25 06:20:25,1,06:00:00,36,14,0,0,0,,0
82561,2013-04-26 07:19:38,4,07:00:00,35,31,0,1,1,2013-07-03 04:25:55,0
338903,2013-07-02 11:29:04,1,11:00:00,24,10,0,0,0,,0
55197,2013-01-30 08:44:34,2,08:00:00,45,31,0,1,1,2013-01-30 08:56:04,0
100165,2013-04-07 17:57:30,6,17:00:00,17,7,0,0,0,,0
18106,2013-02-16 17:28:56,5,17:00:00,34,12,0,0,1,2013-02-16 17:30:47,0
296721,2013-03-07 19:47:09,3,19:00:00,35,7,0,0,0,,1
11340,2013-03-25 16:39:03,0,16:00:00,27,13,1,0,1,2013-03-26 15:17:13,0
127425,2013-05-06 06:38:49,0,06:00:00,35,31,1,0,1,2013-06-23 20:31:01,0
108284,2013-06-15 14:01:56,5,14:00:00,28,9,1,1,1,2013-06-15 14:21:54,0
89551,2012-12-26 16:40:00,2,16:00:00,63,29,0,0,0,,0
154858,2013-05-28 05:50:33,1,05:00:00,17,19,0,0,1,2013-05-28 06:03:23,0
77468,2013-06-10 05:37:20,0,05:00:00,25,7,1,0,1,2013-06-20 05:49:41,0
294299,2012-12-27 10:41:18,3,10:00:00,34,8,0,0,0,,0
269811,2013-01-26 04:36:41,5,04:00:00,50,14,0,0,1,2013-01-26 04:41:37,0
19341,2012-12-18 01:02:15,1,01:00:00,25,27,1,0,0,,1
193086,2013-02-18 13:35:11,0,13:00:00,19,33,0,0,0,,1
95114,2013-05-04 07:42:14,5,07:00:00,19,16,0,0,1,2013-05-06 16:35:58,1
306816,2013-05-05 23:32:55,6,23:00:00,29,7,0,0,1,2013-05-06 13:50:34,0
70317,2012-12-21 01:56:40,4,01:00:00,41,5,0,0,0,,1
309528,2013-05-11 20:54:54,5,20:00:00,17,43,0,0,1,2013-05-29 10:55:25,0
6460,2013-02-06 22:43:08,2,22:00:00,31,23,0,0,1,2013-02-06 22:48:00,0
56319,2013-02-13 13:28:48,2,13:00:00,25,6,0,0,1,2013-02-13 18:27:53,0
94030,2013-01-12 21:47:57,5,21:00:00,26,9,0,1,0,,0
59373,2013-05-01 13:23:52,2,13:00:00,28,7,0,0,0,,0
188446,2013-03-18 23:15:05,0,23:00:00,16,13,0,0,1,2013-03-18 23:17:31,0
98383,2013-06-21 19:45:58,4,19:00:00,32,12,0,0,1,2013-06-21 20:36:29,0
272789,2013-04-04 00:06:57,3,00:00:00,31,19,0,0,1,2013-04-23 18:57:13,1
227660,2013-02-20 20:34:28,2,20:00:00,32,23,0,0,1,2013-02-20 20:39:15,0
318950,2013-06-18 15:22:33,1,15:00:00,24,7,0,0,1,2013-06-21 13:36:01,0
135032,2013-03-23 15:48:16,5,15:00:00,43,16,0,0,0,,1
146115,2013-03-01 23:34:26,4,23:00:00,18,16,0,0,0,,0
338148,2013-06-06 04:39:56,3,04:00:00,33,25,1,0,1,2013-06-06 04:46:29,0
315826,2013-04-20 12:36:06,5,12:00:00,33,42,0,0,1,2013-04-20 12:39:14,0
276166,2013-05-26 15:10:35,6,15:00:00,19,5,0,0,0,,0
126873,2013-02-20 20:37:27,2,20:00:00,33,10,0,0,0,,1
4388,2013-02-10 13:29:35,6,13:00:00,19,35,0,0,1,2013-02-10 13:31:20,1
192166,2013-02-22 15:44:00,4,15:00:00,19,38,0,1,1,2013-02-24 18:14:02,0
357961,2013-06-12 08:40:09,2,08:00:00,23,30,0,0,1,2013-06-12 08:41:13,0
348053,2012-12-02 02:21:00,6,02:00:00,34,20,0,0,1,2013-05-15 06:14:18,0
274602,2013-01-31 18:34:29,3,18:00:00,21,15,0,0,0,,0
269810,2012-11-30 15:00:00,4,15:00:00,20,12,0,0,1,2012-11-30 15:00:00,0
202619,2013-05-31 21:22:35,4,21:00:00,33,9,1,0,1,2013-06-11 00:27:43,1
133540,2013-02-14 17:43:17,3,17:00:00,24,10,0,0,1,2013-02-14 17:44:21,0
187920,2013-07-04 00:54:28,3,00:00:00,26,16,0,0,1,2013-07-04 01:24:53,0
1258,2013-06-07 22:49:21,4,22:00:00,20,38,0,0,1,2013-06-07 23:01:16,0
156641,2013-02-22 00:16:19,4,00:00:00,26,7,0,0,0,,0
261624,2013-05-17 18:48:47,4,18:00:00,39,52,0,0,0,,0
172455,2013-03-14 20:02:11,3,20:00:00,33,23,0,0,1,2013-03-14 20:06:42,0
227300,2013-01-05 03:53:05,5,03:00:00,21,34,0,1,0,,0
205086,2013-02-15 01:40:51,4,01:00:00,30,14,0,0,1,2013-02-15 01:42:12,0
324930,2013-05-05 17:46:50,6,17:00:00,23,4,1,0,1,2013-05-09 12:57:36,1
330467,2013-04-17 21:56:35,2,21:00:00,24,22,1,0,1,2013-04-20 04:56:28,0
250275,2013-06-18 00:54:01,1,00:00:00,29,24,0,0,1,2013-06-18 00:55:03,1
97611,2013-05-11 03:04:51,5,03:00:00,27,29,0,0,1,2013-05-11 03:12:38,0
14045,2013-05-28 16:38:31,1,16:00:00,23,20,0,0,0,,0
180011,2013-05-01 16:20:21,2,16:00:00,31,33,0,0,1,2013-05-01 16:21:21,0
112908,2013-03-05 22:35:36,1,22:00:00,52,18,1,0,1,2013-03-05 22:39:14,0
134309,2013-03-10 17:26:22,6,17:00:00,36,31,0,0,1,2013-03-10 17:29:30,0
133952,2013-06-06 16:21:25,3,16:00:00,59,20,0,0,1,2013-06-06 16:24:17,0
136846,2012-11-29 22:19:05,3,22:00:00,22,73,0,0,0,,0
86349,2013-03-17 22:52:57,6,22:00:00,34,5,1,0,0,,0
29133,2013-03-16 17:53:22,5,17:00:00,21,22,0,1,1,2013-03-21 01:18:01,0
272620,2013-03-05 09:36:39,1,09:00:00,41,19,0,0,1,2013-03-07 11:52:54,0
178073,2013-03-21 16:24:54,3,16:00:00,27,36,0,0,1,2013-03-21 16:30:35,0
157717,2012-12-20 17:09:15,3,17:00:00,55,1,0,0,1,2012-12-29 15:19:38,0
71059,2013-02-19 14:19:42,1,14:00:00,21,18,0,0,1,2013-02-19 14:21:08,0
343854,2012-12-23 00:53:26,6,00:00:00,48,36,1,0,1,2013-02-03 00:26:35,1
320242,2013-04-22 21:09:09,0,21:00:00,26,21,0,0,1,2013-04-22 21:09:38,0
158220,2013-02-06 06:26:22,2,06:00:00,30,51,1,0,1,2013-02-06 06:27:33,0
189817,2013-03-13 11:30:18,2,11:00:00,25,29,0,0,1,2013-03-13 11:31:02,0
98403,2013-04-23 19:12:35,1,19:00:00,19,42,0,0,0,,1
201923,2013-03-02 19:29:38,5,19:00:00,58,2,0,0,0,,0
36873,2012-12-23 03:59:30,6,03:00:00,41,22,0,0,1,2012-12-23 04:01:15,0
265982,2013-03-06 15:24:43,2,15:00:00,21,21,0,0,1,2013-03-06 19:13:52,1
300388,2013-03-04 16:03:14,0,16:00:00,23,46,0,1,0,,0
357883,2013-06-11 18:33:46,1,18:00:00,24,19,0,0,1,2013-06-11 18:38:36,0
351107,2013-04-03 21:21:48,2,21:00:00,24,18,0,1,1,2013-04-09 12:56:35,0
310251,2013-06-09 22:51:37,6,22:00:00,23,10,1,1,1,2013-06-09 23:06:21,0
68419,2013-05-07 21:23:17,1,21:00:00,35,27,0,1,1,2013-05-07 21:24:24,0
109698,2013-04-30 15:04:45,1,15:00:00,29,18,0,0,1,2013-04-30 15:08:02,0
186687,2013-01-23 09:54:17,2,09:00:00,23,9,0,0,1,2013-02-02 23:15:01,0
74858,2012-12-20 07:23:57,3,07:00:00,25,19,1,0,1,2012-12-20 07:28:51,0
367770,2013-02-04 15:36:45,0,15:00:00,37,38,0,0,0,,0
226649,2013-06-11 02:03:26,1,02:00:00,36,20,0,0,1,2013-06-11 02:18:35,0
355707,2013-05-10 02:21:15,4,02:00:00,41,25,0,0,1,2013-05-10 02:26:54,1
287934,2013-02-01 09:01:23,4,09:00:00,22,1,0,0,1,2013-02-08 15:51:49,0
172184,2013-03-13 20:52:22,2,20:00:00,60,16,0,0,0,,0
223522,2013-03-22 22:58:17,4,22:00:00,28,15,0,0,0,,0
283196,2013-04-14 20:36:23,6,20:00:00,26,6,0,0,1,2013-04-15 19:42:39,0
318430,2013-03-12 05:54:45,1,05:00:00,31,13,0,0,0,,0
343971,2013-01-13 01:40:37,6,01:00:00,29,25,1,1,1,2013-01-14 23:14:35,0
258133,2013-04-07 08:55:14,6,08:00:00,34,20,0,0,1,2013-04-07 08:58:50,0
138578,2013-06-26 21:14:50,2,21:00:00,21,16,0,0,1,2013-06-26 21:15:53,1
192368,2013-05-02 07:13:19,3,07:00:00,34,14,0,0,0,,0
302673,2013-06-03 03:06:30,0,03:00:00,25,55,0,0,1,2013-06-03 03:07:38,0
203560,2012-12-28 08:06:35,4,08:00:00,35,10,0,0,0,,0
13907,2013-02-10 15:36:32,6,15:00:00,35,35,0,0,1,2013-02-10 15:43:00,0
82801,2013-03-06 15:50:37,2,15:00:00,59,3,0,0,0,,0
914,2013-05-07 19:38:41,1,19:00:00,27,25,0,0,0,,1
120079,2013-02-13 21:23:04,2,21:00:00,23,4,0,0,1,2013-02-14 05:44:43,0
104417,2013-06-07 14:49:55,4,14:00:00,60,16,0,0,0,,0
353872,2013-03-05 15:41:23,1,15:00:00,42,5,0,1,0,,0
31555,2013-04-28 17:55:14,6,17:00:00,21,8,0,0,0,,0
285869,2013-03-05 12:17:00,1,12:00:00,57,7,0,0,1,2013-03-05 12:33:44,0
75852,2013-01-30 20:11:07,2,20:00:00,21,23,0,0,1,2013-01-30 20:26:27,1
227466,2013-01-30 15:57:41,2,15:00:00,39,6,0,0,0,,0
117949,2013-05-01 16:01:11,2,16:00:00,46,26,1,0,1,2013-05-01 16:31:03,0
307913,2012-12-20 13:12:00,3,13:00:00,46,7,0,0,1,2013-01-26 11:48:32,0
246328,2013-02-03 14:21:24,6,14:00:00,22,43,0,1,1,2013-02-03 14:25:36,1
156431,2013-02-15 18:50:07,4,18:00:00,43,8,0,1,0,,0
349427,2013-03-17 16:50:48,6,16:00:00,18,3,0,0,1,2013-04-03 23:28:00,0
7216,2013-01-18 11:00:19,4,11:00:00,47,9,0,1,0,,0
249610,2013-01-01 02:55:41,1,02:00:00,30,43,1,1,1,2013-01-01 02:56:51,0
39147,2013-06-15 06:48:54,5,06:00:00,25,15,0,0,0,,0
288851,2013-03-30 22:56:03,5,22:00:00,26,22,0,1,0,,0
239758,2013-01-13 21:14:28,6,21:00:00,21,24,0,0,0,,0
332396,2013-05-24 21:57:15,4,21:00:00,26,70,1,0,0,,0
267424,2013-04-05 07:17:23,4,07:00:00,48,16,0,0,0,,1
335686,2013-05-29 19:10:47,2,19:00:00,23,8,0,0,1,2013-05-29 19:11:45,0
356062,2013-04-20 13:23:58,5,13:00:00,25,64,1,1,1,2013-04-22 16:12:10,0
372670,2013-06-04 10:47:06,1,10:00:00,30,8,0,1,0,,0
273333,2013-07-02 21:54:18,1,21:00:00,33,5,0,0,1,2013-07-05 05:01:27,1
99944,2013-05-31 20:34:10,4,20:00:00,25,25,1,1,1,2013-06-02 13:42:51,0
181074,2013-03-19 00:43:35,1,00:00:00,26,15,0,0,1,2013-03-19 00:45:30,1
229434,2013-06-02 01:46:48,6,01:00:00,32,98,1,0,0,,0
172666,2013-05-11 18:24:59,5,18:00:00,27,16,0,0,1,2013-05-11 18:43:32,0
198642,2013-05-27 11:19:58,0,11:00:00,23,21,0,0,0,,0
350463,2013-02-22 16:48:10,4,16:00:00,67,17,0,0,1,2013-02-22 16:57:11,0
214793,2013-04-05 00:30:29,4,00:00:00,44,16,0,0,1,2013-04-05 00:37:57,1
260262,2013-06-16 21:30:59,6,21:00:00,22,41,0,0,1,2013-06-16 21:32:14,0
217903,2013-02-15 04:22:11,4,04:00:00,39,1,1,0,1,2013-03-27 19:01:53,0
303098,2013-05-14 17:06:14,1,17:00:00,19,14,0,0,0,,1
203597,2013-03-25 17:46:30,0,17:00:00,22,93,1,0,1,2013-03-25 17:48:34,0
102967,2013-02-09 00:22:49,5,00:00:00,27,27,0,0,1,2013-02-09 00:26:36,0
293012,2013-03-20 01:52:19,2,01:00:00,25,5,1,0,1,2013-06-09 15:55:44,0
272715,2013-01-20 15:27:58,6,15:00:00,19,8,0,0,1,2013-01-20 16:45:11,0
99663,2013-02-19 05:49:05,1,05:00:00,27,14,0,0,1,2013-02-19 07:08:40,0
126895,2013-03-10 01:17:55,6,01:00:00,26,24,0,0,1,2013-03-10 01:21:00,0
355719,2013-04-03 09:09:46,2,09:00:00,28,22,0,0,1,2013-05-12 05:44:22,1
262332,2013-04-28 11:53:34,6,11:00:00,35,11,1,0,1,2013-05-03 23:30:44,0
25863,2013-01-19 21:08:44,5,21:00:00,29,26,0,0,0,,0
567,2013-07-06 17:12:58,5,17:00:00,36,12,1,1,1,2013-07-06 17:13:35,0
21736,2013-06-12 01:52:00,2,01:00:00,38,18,0,1,1,2013-06-12 01:52:33,0
207871,2012-12-31 21:21:21,0,21:00:00,35,25,0,0,0,,0
346089,2013-05-07 12:23:20,1,12:00:00,21,32,1,0,1,2013-05-07 14:09:41,0
200531,2013-02-26 10:01:02,1,10:00:00,22,8,0,0,0,,0
109982,2013-02-06 16:31:34,2,16:00:00,63,20,0,0,1,2013-02-06 16:32:56,0
213484,2013-06-15 01:35:17,5,01:00:00,23,25,0,0,1,2013-06-27 21:46:56,0
227335,2013-05-14 23:41:26,1,23:00:00,36,5,1,0,1,2013-05-16 14:51:55,0
23549,2013-06-21 14:03:02,4,14:00:00,28,10,0,0,1,2013-06-22 14:12:03,0
133967,2013-06-22 02:12:09,5,02:00:00,21,40,0,0,1,2013-06-22 02:17:02,0
308343,2013-03-22 20:03:32,4,20:00:00,29,37,0,0,1,2013-03-22 20:08:16,0
124146,2012-12-27 18:12:39,3,18:00:00,20,49,0,0,1,2013-01-02 18:17:42,0
275710,2013-04-25 05:59:06,3,05:00:00,22,25,1,0,1,2013-04-25 06:00:50,0
68627,2013-04-11 02:46:37,3,02:00:00,31,23,1,0,0,,0
65243,2013-07-07 13:52:21,6,13:00:00,26,9,0,0,1,2013-07-07 14:08:08,0
260859,2013-01-31 15:52:50,3,15:00:00,37,10,0,0,1,2013-02-06 15:37:07,0
127286,2013-04-22 03:36:07,0,03:00:00,20,36,0,0,0,,0
220782,2013-05-07 06:54:52,1,06:00:00,22,20,0,0,1,2013-05-07 06:57:35,0
76562,2013-05-11 02:33:23,5,02:00:00,36,53,0,0,1,2013-06-08 06:32:53,0
163104,2013-05-31 16:38:24,4,16:00:00,19,21,0,0,1,2013-06-15 20:52:24,0
359237,2013-06-17 21:05:32,0,21:00:00,39,16,1,0,1,2013-06-17 21:11:07,1
131286,2012-12-25 07:32:24,1,07:00:00,38,15,0,0,0,,0
265503,2013-02-07 18:54:55,3,18:00:00,41,26,0,0,1,2013-02-07 18:57:19,0
73909,2013-02-02 00:14:38,5,00:00:00,28,21,0,0,1,2013-02-02 00:18:03,0
266760,2012-12-31 14:28:24,0,14:00:00,33,8,0,0,0,,0
100390,2013-01-01 01:33:24,1,01:00:00,20,24,0,0,0,,0
50803,2013-01-26 02:52:56,5,02:00:00,31,3,1,1,1,2013-06-17 22:51:00,0
174293,2013-06-21 17:57:35,4,17:00:00,35,18,0,0,0,,0
75304,2013-03-26 20:17:05,1,20:00:00,20,21,0,0,1,2013-03-26 20:44:36,0
37257,2013-05-17 02:11:02,4,02:00:00,54,19,0,0,1,2013-05-17 02:22:48,1
274637,2013-03-27 21:18:40,2,21:00:00,41,16,0,0,1,2013-03-27 21:20:47,0
269035,2013-02-05 05:14:52,1,05:00:00,19,14,0,0,1,2013-02-05 05:17:25,0
96635,2013-02-15 17:12:03,4,17:00:00,56,42,0,0,1,2013-02-15 17:20:43,0
260439,2012-12-31 00:36:13,0,00:00:00,28,20,0,0,0,,0
267119,2013-01-15 21:09:38,1,21:00:00,56,20,0,0,0,,0
77211,2013-06-08 02:37:13,5,02:00:00,34,5,0,0,1,2013-06-24 01:56:34,0
43347,2013-04-08 13:25:59,0,13:00:00,20,29,0,0,1,2013-04-08 13:26:50,0
51382,2013-01-19 06:09:35,5,06:00:00,24,24,0,1,0,,0
